Frame	Time	Elec	VdW	Nonbond
225	45	-219.35	-65.9722	-285.322
226	45.2	-208.813	-68.7722	-277.586
227	45.4	-157.068	-56.1137	-213.181
228	45.6	-169.394	-60.7746	-230.168
229	45.8	-139.648	-64.6308	-204.278
230	46	-150.486	-55.7744	-206.261
231	46.2	-186.409	-58.0578	-244.467
232	46.4	-179.67	-54.0641	-233.734
233	46.6	-209.507	-50.4163	-259.923
234	46.8	-167.531	-58.5919	-226.123
235	47	-152.612	-58.6597	-211.272
236	47.2	-183.474	-51.2813	-234.755
237	47.4	-156.366	-35.736	-192.102
238	47.6	-144.341	-57.1627	-201.503
239	47.8	-164.861	-43.938	-208.799
240	48	-173.441	-49.0474	-222.489
241	48.2	-148.218	-53.6457	-201.864
242	48.4	-145.874	-55.8673	-201.741
243	48.6	-208.283	-51.5498	-259.832
244	48.8	-192.28	-52.8847	-245.165
245	49	-202.211	-47.9615	-250.173
246	49.2	-192.293	-57.2312	-249.524
247	49.4	-186.287	-48.4436	-234.731
248	49.6	-114.386	-63.2527	-177.638
249	49.8	-156.883	-62.8888	-219.771
250	50	-185.793	-47.3455	-233.138
251	50.2	-200.364	-58.5342	-258.898
252	50.4	-112.98	-73.6425	-186.622
253	50.6	-174.108	-54.2949	-228.403
254	50.8	-115.228	-69.0537	-184.282
255	51	-214.79	-56.643	-271.433
256	51.2	-172.251	-56.8946	-229.146
257	51.4	-184.885	-58.064	-242.949
258	51.6	-70.3963	-64.7199	-135.116
259	51.8	-204.289	-57.8665	-262.155
260	52	-85.3462	-52.7267	-138.073
261	52.2	-230.668	-52.1311	-282.799
262	52.4	-196.5	-65.5203	-262.02
263	52.6	-200.647	-56.3147	-256.962
264	52.8	-217.561	-59.5937	-277.155
265	53	-193.905	-52.3351	-246.24
266	53.2	-123.161	-68.4382	-191.599
267	53.4	-145.881	-59.8264	-205.707
268	53.6	-104.951	-53.5753	-158.527
269	53.8	-184.563	-58.355	-242.918
270	54	-177.273	-51.1402	-228.413
271	54.2	-208.495	-51.395	-259.89
272	54.4	-154.287	-58.7539	-213.041
273	54.6	-244.063	-54.4454	-298.508
274	54.8	-272.613	-59.8666	-332.479
275	55	-258.729	-47.5213	-306.25
276	55.2	-226.273	-48.962	-275.235
277	55.4	-268.219	-58.1079	-326.327
278	55.6	-240.057	-58.8362	-298.893
279	55.8	-200.966	-62.5225	-263.488
280	56	-227.659	-64.1212	-291.78
281	56.2	-274.4	-51.6122	-326.012
282	56.4	-276.685	-52.8497	-329.534
283	56.6	-187.94	-64.0596	-252
284	56.8	-154.177	-63.7188	-217.896
285	57	-226.08	-49.1652	-275.245
286	57.2	-182.053	-69.3975	-251.45
287	57.4	-253.102	-53.1706	-306.273
288	57.6	-254.392	-65.1738	-319.566
289	57.8	-210.759	-61.1838	-271.943
290	58	-242.618	-58.5735	-301.192
291	58.2	-241.633	-64.1523	-305.785
