Frame	Time	Elec	VdW	Nonbond
228	45.6	-0.6365	-0.246	-0.8825
229	45.8	1.0614	-0.2501	0.8113
230	46	-5.0268	0.215	-4.8118
231	46.2	0.4266	-0.6095	-0.1829
232	46.4	-1.4483	-1.4034	-2.8517
233	46.6	0.2959	-0.5084	-0.2125
234	46.8	1.063	-0.5839	0.4791
235	47	0.6998	-0.0718	0.628
236	47.2	0.5349	-0.4125	0.1224
237	47.4	0.2014	-0.3563	-0.1549
238	47.6	0.0024	-0.2593	-0.2569
239	47.8	0.3846	-0.4058	-0.0212
240	48	-0.2228	-0.6747	-0.8975
241	48.2	2.2824	-1.8579	0.4245
242	48.4	0.465	-0.2125	0.2525
243	48.6	0.5779	-0.6111	-0.0332
244	48.8	-1.2204	-0.8372	-2.0576
245	49	1.4227	-0.3962	1.0265
246	49.2	-1.2392	-0.4193	-1.6585
247	49.4	0.7978	-0.2137	0.5841
248	49.6	0.5319	-1.8106	-1.2787
249	49.8	-1.1633	-1.4802	-2.6435
250	50	-0.5516	-0.8251	-1.3767
251	50.2	1.5174	-1.6005	-0.0831
252	50.4	-1.9506	-1.0775	-3.0281
253	50.6	1.726	-1.0356	0.6904
254	50.8	0.914	-1.1821	-0.2681
255	51	-0.1297	-0.705	-0.8347
256	51.2	1.1713	-0.4556	0.7157
257	51.4	-0.2541	-0.2331	-0.4872
258	51.6	1.8605	-0.9791	0.8814
259	51.8	0.3568	-0.3191	0.0377
260	52	1.0256	-0.2934	0.7322
261	52.2	-0.32	-0.1421	-0.4621
262	52.4	0.58	-0.1243	0.4557
263	52.6	-0.0706	-0.028	-0.0986
264	52.8	-0.8048	-0.1418	-0.9466
265	53	1.2958	-0.0546	1.2412
266	53.2	-0.9769	-0.175	-1.1519
267	53.4	1.0384	-0.3165	0.7219
268	53.6	-2.7157	-0.1632	-2.8789
269	53.8	0.0194	-0.025	-0.0056
270	54	-0.4912	-0.0216	-0.5128
271	54.2	-0.0744	-0.0512	-0.1256
272	54.4	-0.0416	-0.0043	-0.0459
