Frame	Time	Elec	VdW	Nonbond
202	40.4	-7.4492	-14.4555	-21.9047
203	40.6	-11.3362	-17.1147	-28.4509
204	40.8	-5.0696	-15.5095	-20.5791
205	41	-6.9882	-18.3921	-25.3803
206	41.2	-4.6851	-17.1266	-21.8117
207	41.4	-17.6812	-16.6361	-34.3173
208	41.6	-4.9744	-15.9738	-20.9482
209	41.8	0.5127	-16.8924	-16.3797
210	42	-2.9836	-15.9125	-18.8961
211	42.2	-1.5402	-19.3793	-20.9195
212	42.4	-20.5075	-17.3982	-37.9057
213	42.6	-4.4049	-17.0054	-21.4103
214	42.8	-8.3412	-15.4288	-23.77
215	43	-7.7023	-15.6773	-23.3796
216	43.2	-7.8063	-16.296	-24.1023
217	43.4	-5.3879	-17.452	-22.8399
218	43.6	-7.5196	-18.1997	-25.7193
219	43.8	-5.3289	-17.7356	-23.0645
220	44	-6.0774	-11.747	-17.8244
221	44.2	-4.0007	-16.147	-20.1477
222	44.4	-5.2031	-14.6879	-19.891
223	44.6	-5.5103	-16.4646	-21.9749
224	44.8	-5.8251	-17.6971	-23.5222
225	45	-9.4729	-19.9322	-29.4051
226	45.2	-3.7801	-16.1711	-19.9512
227	45.4	-4.3729	-17.9251	-22.298
228	45.6	-10.3459	-14.4037	-24.7496
229	45.8	-7.636	-17.3911	-25.0271
230	46	-11.1554	-17.3099	-28.4653
231	46.2	-7.1752	-11.874	-19.0492
232	46.4	-8.3532	-19.0834	-27.4366
233	46.6	-3.6356	-18.7244	-22.36
234	46.8	-10.0541	-17.1823	-27.2364
235	47	-12.6333	-15.235	-27.8683
236	47.2	-4.4503	-17.0563	-21.5066
237	47.4	-9.9208	-17.4205	-27.3413
238	47.6	-6.3166	-15.847	-22.1636
239	47.8	-8.9524	-17.6555	-26.6079
240	48	-4.0523	-17.199	-21.2513
241	48.2	-8.0961	-16.6517	-24.7478
242	48.4	-6.3738	-16.1434	-22.5172
243	48.6	-11.0727	-16.5668	-27.6395
244	48.8	-6.3119	-17.2484	-23.5603
245	49	-9.4798	-16.7174	-26.1972
246	49.2	-14.0991	-17.1278	-31.2269
247	49.4	-5.892	-16.1357	-22.0277
248	49.6	-9.8061	-14.5002	-24.3063
249	49.8	-3.4283	-14.2325	-17.6608
250	50	-13.4631	-16.6229	-30.086
251	50.2	-1.5617	-15.3843	-16.946
252	50.4	-0.4435	-16.9785	-17.422
253	50.6	-13.1518	-15.4362	-28.588
254	50.8	-7.5509	-15.5011	-23.052
255	51	-6.8335	-16.6955	-23.529
256	51.2	-6.1517	-15.0393	-21.191
257	51.4	-5.3804	-17.4518	-22.8322
258	51.6	-6.8993	-14.9382	-21.8375
259	51.8	-4.5923	-16.9423	-21.5346
260	52	-6.6479	-17.8824	-24.5303
261	52.2	-5.4177	-17.1778	-22.5955
262	52.4	-2.287	-16.4439	-18.7309
263	52.6	0.3812	-13.7445	-13.3633
264	52.8	-13.8854	-16.9042	-30.7896
265	53	-1.721	-16.8478	-18.5688
266	53.2	-3.7404	-14.6471	-18.3875
